0, 0.0062893212609359235
1, 0.0062884850565540695
2, 0.006287091425289202
3, 0.006285140431211609
4, 0.006282632164045565
5, 0.00627956673919539
6, 0.0062759442977788895
7, 0.006271765006668536
8, 0.006267029058540327
9, 0.0062617366719304925
10, 0.00625588809130019
11, 0.006249483587108378
12, 0.006242523455893
13, 0.006235008020360742
14, 0.006226937629485551
15, 0.00621831265861622
16, 0.006209133509593235
17, 0.0061994006108753085
18, 0.006189114417675783
19, 0.006178275412109416
20, 0.006166884103349827
21, 0.006154941027798072
22, 0.0061424467492627866
23, 0.006129401859152395
24, 0.006115806976679897
25, 0.006101662749080825
26, 0.0060869698518448865
27, 0.006071728988962106
28, 0.006055940893183965
29, 0.006039606326300427
30, 0.006022726079433561
31, 0.0060053009733486784
32, 0.005987331858783822
33, 0.005968819616798629
34, 0.005949765159143613
35, 0.00593016942865094
36, 0.005910033399647911
37, 0.005889358078394477
38, 0.00586814450354601
39, 0.00584639374664298
40, 0.005824106912628947
41, 0.0058012851403986074
42, 0.0057779296033777195
43, 0.005754041510136721
44, 0.005729622105040263
45, 0.005704672668934696
46, 0.00567919451987603
47, 0.0056531890139008
48, 0.005626657545842661
49, 0.005599601550197565
50, 0.0055720225020407434
51, 0.0055439219179988656
52, 0.005515301357281035
53, 0.005486162422772512
54, 0.005456506762195456
55, 0.005426336069341262
56, 0.0053956520853793285
57, 0.005364456600247677
58, 0.005332751454131062
59, 0.005300538539032903
60, 0.005267819800447572
61, 0.005234597239140446
62, 0.005200872913043462
63, 0.005166648939274792
64, 0.005131927496291691
65, 0.005096710826186774
66, 0.005061001237138331
67, 0.005024801106026638
68, 0.004988112881229071
69, 0.00495093908560794
70, 0.004913282319706347
71, 0.004875145265168535
72, 0.0048365306884029105
73, 0.00479744144450744
74, 0.004757880481478916
75, 0.004717850844729898
76, 0.004677355681938834
77, 0.004636398248261915
78, 0.004594981911937502
79, 0.004553110160317207
80, 0.004510786606360975
81, 0.004468014995637229
82, 0.00442479921387333
83, 0.004381143295106004
84, 0.0043370514304868265
85, 0.004292527977803024
86, 0.004247577471780798
87, 0.004202204635244844
88, 0.0041564143912160515
89, 0.0041102118760379955
90, 0.004063602453632739
91, 0.0040165917309974855
92, 0.003969185575066091
93, 0.003921390131073239
94, 0.003873211842574827
95, 0.0038246574732953764
96, 0.0037757341309934433
97, 0.0037264492935578275
98, 0.003676810837572455
99, 0.003626827069616253
100, 0.003576506760595759
101, 0.0035258591834443874
102, 0.0034748941545623972
103, 0.00342362207941773
104, 0.0033720540027789526
105, 0.003320201664110143
106, 0.003268077558722976
107, 0.003215695005355445
108, 0.0031630682209299378
109, 0.003110212403337374
110, 0.0030571438231994917
111, 0.0030038799256792382
112, 0.0029504394435415837
113, 0.0028968425228133427
114, 0.0028431108625534677
115, 0.002789267870423554
116, 0.00273533883594331
117, 0.0026813511235253096
118, 0.002627334387606363
119, 0.0025733208124240335
120, 0.002519345379220388
121, 0.002465446163879589
122, 0.0024116646682060443
123, 0.002358046188202495
124, 0.002304640222779919
125, 0.002251500926278237
126, 0.002198687607936744
127, 0.0021462652809414676
128, 0.002094305262783558
129, 0.0020428858272428197
130, 0.0019920929061800294
131, 0.0019420208362521255
132, 0.0018927731413801712
133, 0.0018444633359853441
134, 0.0017972157263242499
135, 0.001751166177376454
136, 0.0017064628004237956
137, 0.0016632665016654926
138, 0.001621751315249724
139, 0.0015821044258690986
140, 0.0015445257683238786
141, 0.001509227077099862
142, 0.001476430252270807
143, 0.0014463649144406316
144, 0.0014192650472972983
145, 0.0013953646775793185
146, 0.001374892622408167
147, 0.0013580664416089124
148, 0.0013450858588844384
149, 0.001336126042701827
150, 0.001331331240058616
151, 0.0013308093057791532
152, 0.001334627643867731
153, 0.0013428109672024827
154, 0.0013553410991526485
155, 0.0013721588168481933
156, 0.001393167513873269
157, 0.0014182382822770909
158, 0.0014472159091434317
159, 0.0014799252607894092
160, 0.0015161775778564821
161, 0.0015557763040580047
162, 0.0015985221929246478
163, 0.0016442175566310155
164, 0.0016926696225600076
165, 0.001743693038759047
166, 0.0017971116178931536
167, 0.0018527594341929384
168, 0.0019104813947760956
169, 0.001970133401412058
170, 0.00203158220635998
171, 0.0020947050502103156
172, 0.0021593891533523224
173, 0.0022255311173963086
174, 0.0022930362794433153
175, 0.0023618180508300744
176, 0.0024317972628669464
177, 0.0025029015349354524
178, 0.002575064674842793
179, 0.00264822611724945
180, 0.002722330403014349
181, 0.0027973267001968997
182, 0.0028731683660110463
183, 0.0029498125480784693
184, 0.0030272198227439813
185, 0.0031053538678950344
186, 0.0031841811675916987
187, 0.0032636707458049623
188, 0.0033437939266380058
189, 0.003424524118534088
190, 0.0035058366201366925
191, 0.003587708445642648
192, 0.0036701181676707844
193, 0.003753045775846003
194, 0.00383647254947004
195, 0.003920380942810389
196, 0.004004754481688156
197, 0.004089577670182209
198, 0.004174835906391735
199, 0.0042605154063116634
200, 0.004346603134977358
201, 0.004433086744125757
202, 0.004519954515701691
203, 0.0046071953106108406
204, 0.00469479852218585
205, 0.004782754033889294
206, 0.004871052180829147
207, 0.0049596837147074975
208, 0.005048639771864079
209, 0.005137911844112061
210, 0.005227491752095617
211, 0.005317371620926943
212, 0.005407543857886238
213, 0.00549800113198985
214, 0.005588736355252546
215, 0.005679742665487009
216, 0.00577101341050005
217, 0.005862542133558769
218, 0.0059543225600126645
219, 0.00604634858496903
220, 0.006138614261928846
221, 0.006231113792299467
222, 0.0063238415157084935
223, 0.006416791901050403
224, 0.006509959538203844
225, 0.006603339130363536
226, 0.006696925486935787
227, 0.006790713516951286
228, 0.0068846982229531836
229, 0.006978874695322189
230, 0.0070732381070037105
231, 0.007167783708605533
232, 0.007262506823836834
233, 0.007357402845262201
234, 0.007452467230346483
235, 0.007547695497768415
236, 0.007643083223982643
237, 0.007738626040011787
238, 0.007834319628451549
239, 0.007930159720673118
240, 0.008026142094208738
241, 0.008122262570307197
242, 0.008218517011647188
243, 0.008314901320197358
244, 0.008411411435212787
245, 0.008508043331358586
246, 0.00860479301695162
247, 0.008701656532312618
248, 0.008798629948220999
249, 0.008895709364465617
250, 0.008992890908485136
251, 0.009090170734092023
252, 0.009187545020274782
253, 0.009285009970073387
254, 0.009382561809523184
